评论,标签,得分
是破洞丝袜...我们有救了,"negative (stars 1, 2 and 3)",0.7681132555007935
懂了，是伊甸,positive (stars 4 and 5),0.7903319001197815
"阿格莱雅：感谢你们一直以来的付出
缇宝：从此以后，不会再有离别
万敌：迈德漠斯，登基为王
遐蝶：你栖身于温柔的花海中
那刻夏：你播下的种子已经发芽
风堇：你曾治愈了天空
赛飞儿：你是那归乡的远风
白厄：你看到了吗，翁法罗斯已经迎来黎明
海瑟音：愿下一场欢宴永不落幕
（海瑟音这立绘真的很像素裳偷穿希儿衣服模仿灵砂）",positive (stars 4 and 5),0.9454367756843567
破洞黑丝,"negative (stars 1, 2 and 3)",0.9413089156150818
赞美，赞美，赞美……没想到大家有生之年还能见到这位女士，我心中暖暖的。,positive (stars 4 and 5),0.9677004218101501
白期待这么久,"negative (stars 1, 2 and 3)",0.5975098609924316
战损黑丝,"negative (stars 1, 2 and 3)",0.8067806363105774
没有人看到没有腿环吗,"negative (stars 1, 2 and 3)",0.863529622554779
我要用蜜酿把你灌满,positive (stars 4 and 5),0.5611743927001953
"要考虑下版本全跳不抽卡了
反正联动卡池长期开放",positive (stars 4 and 5),0.7452787160873413
墓志铭：愿下一场欢宴永不谢幕,positive (stars 4 and 5),0.9465983510017395
素裳穿着希儿的衣服cos灵砂,positive (stars 4 and 5),0.9725410342216492
这真的是同一个人吗？思考ing,positive (stars 4 and 5),0.5979657769203186
灰色的鱼苗是说开拓者吗,"negative (stars 1, 2 and 3)",0.5507808327674866
这不是素裳加希儿吗？,"negative (stars 1, 2 and 3)",0.9058831334114075
素裳，你怎么穿着希儿的衣服,"negative (stars 1, 2 and 3)",0.678181529045105
我们dot又又又站起来了！！！,positive (stars 4 and 5),0.787246823310852
灵砂和素裳那晚喝多了,positive (stars 4 and 5),0.9864264726638794
我们dot终于要崛起了吗？,positive (stars 4 and 5),0.9213435053825378
下半身衣服看成希儿的了,"negative (stars 1, 2 and 3)",0.84373539686203
无敌了姐,positive (stars 4 and 5),0.9459797739982605
好好好 太好看了 抽！,positive (stars 4 and 5),0.9090544581413269
这tm是同一个人?,positive (stars 4 and 5),0.5435225367546082
黑丝破了,"negative (stars 1, 2 and 3)",0.8776034116744995
哇，hsy姐姐来了,positive (stars 4 and 5),0.8309453129768372
dot队有救了,positive (stars 4 and 5),0.8704972863197327
"海瑟音的小提琴技术高超，这是源自她深深的热爱
知道为什么吗？因为她是“爱琴海”",positive (stars 4 and 5),0.9891719222068787
一眼李素裳,positive (stars 4 and 5),0.5755245089530945
你怎么穿着希儿的衣服,"negative (stars 1, 2 and 3)",0.7958725690841675
这姑娘长得人山人海的,positive (stars 4 and 5),0.6800393462181091
有种李素裳穿希儿衣服的感觉,positive (stars 4 and 5),0.5545363426208496
好像芽衣还是物理的，谁的售后不用说了吧,"negative (stars 1, 2 and 3)",0.8967128396034241
我就这么说吧，这张图就像是崩三素裳过来把希儿打败了，偷走了他的衣服，顺便还抢了兰德鸭的丝袜，然后跑到原神珊瑚宫霸占了心海的地方，最后看鞋子没有，还顺了一个大黑塔的鞋子，觉得希儿下半身不好看，却把小黑塔的下半裙子加大黑塔的大裙摆又给偷了过来,"negative (stars 1, 2 and 3)",0.702410876750946
灵砂？,positive (stars 4 and 5),0.9169977307319641
立绘里微微破损的黑丝建模能还原下吗,positive (stars 4 and 5),0.5086022019386292
素裳你怎么穿着希尔的衣服,"negative (stars 1, 2 and 3)",0.8096166253089905
对不起小白，我计划有变了,"negative (stars 1, 2 and 3)",0.5294627547264099
光速使用低技术力p了,"negative (stars 1, 2 and 3)",0.5505858659744263
这衣服很像下城区的某个人,"negative (stars 1, 2 and 3)",0.8847299814224243
天呐柯罗伊！,positive (stars 4 and 5),0.8282642960548401
"说的好听:
发型指导:灵砂
上衣指导:赛飞儿
裙摆指导:希儿
下身指导:大黑塔
说得不好听:缝…………合…………",positive (stars 4 and 5),0.690180242061615
灵砂穿希尔的衣服,positive (stars 4 and 5),0.7472282648086548
她叫我小鱼苗耶,positive (stars 4 and 5),0.7035585045814514
照骗，PV里面不像啊,"negative (stars 1, 2 and 3)",0.9218029975891113
比起素裳，我第一眼感觉她比黄泉更像芽衣，甚至还有点像梅博士,positive (stars 4 and 5),0.8970248103141785
好看好看好看好看,positive (stars 4 and 5),0.9652948379516602
你怎么穿着希儿的衣服？,"negative (stars 1, 2 and 3)",0.7958725690841675
第一眼看成芽衣了,"negative (stars 1, 2 and 3)",0.7689663171768188
素裳把希儿的衣服还给她,positive (stars 4 and 5),0.8340116739273071
海瑟音不歪，玩到关服,positive (stars 4 and 5),0.7916823625564575
所以还有第二个新角色吗,positive (stars 4 and 5),0.975980281829834
"May the next feast be eternal
愿下一场盛宴永恒不变",positive (stars 4 and 5),0.9880984425544739
黑化的知更鸟+灵砂?,positive (stars 4 and 5),0.9003542065620422
这张立绘让我幻视了好多人，感觉衣服好像希儿，背景有点像白露，姿势像灵砂,positive (stars 4 and 5),0.9793570041656494
&#34;随凤凰一起消散吧！！,positive (stars 4 and 5),0.691850483417511
黑丝上有洞诶,"negative (stars 1, 2 and 3)",0.8382920026779175
…………计划有变,positive (stars 4 and 5),0.8948323726654053
芽衣&amp;李素裳：是的我们有一个孩子,positive (stars 4 and 5),0.8341934680938721
看到海瑟音的十连三金,positive (stars 4 and 5),0.9918097853660583
感觉像后崩芽衣加素裳加伊甸,"negative (stars 1, 2 and 3)",0.6047925353050232
开拓者又有新称呼了 灰色的小鱼苗,positive (stars 4 and 5),0.9699932336807251
海瑟音:重铸dot荣光 吾辈义不容辞,positive (stars 4 and 5),0.9581519365310669
卧槽这个,"negative (stars 1, 2 and 3)",0.8940343260765076
我怎么感觉像希儿,"negative (stars 1, 2 and 3)",0.6526857018470764
这不是希儿的衣服吗,"negative (stars 1, 2 and 3)",0.9383350014686584
就只有我感觉长的像芽衣么？,"negative (stars 1, 2 and 3)",0.761233389377594
这不是李素裳吗，简直是一模一样,"negative (stars 1, 2 and 3)",0.9119686484336853
原本以为是伊甸,"negative (stars 1, 2 and 3)",0.5698702335357666
脸是素裳的，衣服是希儿的，你究竟是什么人,"negative (stars 1, 2 and 3)",0.5473371148109436
希儿+灵砂+黑天鹅。。。,positive (stars 4 and 5),0.9139243364334106
怎么感觉有点像灵砂加崩三的李大枕头融合体？然后又穿上了崩铁希儿的衣服,"negative (stars 1, 2 and 3)",0.5470683574676514
第一眼感觉是灵砂+希儿，第二眼感觉是李素裳+希儿,positive (stars 4 and 5),0.5968486666679382
希望dot队有救了,positive (stars 4 and 5),0.9512972831726074
腰间那块幻海梦蝶？希儿你？,positive (stars 4 and 5),0.6499090790748596
"第一眼没点开没戴眼镜，以为是芽衣；
点进去仔细看了，很像李素裳，还给我一点蓝希儿的感觉；
最后，为什么黑丝是破的","negative (stars 1, 2 and 3)",0.8547884225845337
？老米的企业文化呢？谁看到了帮我指下,positive (stars 4 and 5),0.9681024551391602
花火的换色🐟，素裳的发型……,positive (stars 4 and 5),0.9468623995780945
灰色的小鱼苗，我吗?,"negative (stars 1, 2 and 3)",0.7375065684318542
李大枕头你怎么穿着希儿的衣服,"negative (stars 1, 2 and 3)",0.6717041730880737
那一天的dot dot起来 那一天的海瑟音 李素裳了起来,positive (stars 4 and 5),0.9293781518936157
穹：你怎么穿希儿的衣服，嘿嘿，你好香啊,positive (stars 4 and 5),0.5678087472915649
明天应该是刻律德菈了，期待一下这个吧，海瑟音这个立绘缝合有点太明显了，只能说看建模实机有没有惊喜了,positive (stars 4 and 5),0.968576967716217
希儿：你也是海的女儿？巧了，我也是,positive (stars 4 and 5),0.6314751505851746
海涩音,positive (stars 4 and 5),0.9209960699081421
妈妈！🤤难道我的dot队又要焕发另一春了吗,positive (stars 4 and 5),0.9545255303382874
素裳你怎么穿品如【希尔】的衣服,"negative (stars 1, 2 and 3)",0.8294125199317932
死人为什么可以进池。,"negative (stars 1, 2 and 3)",0.5949009656906128
当时省吃俭用抽的卡夫卡和黑天鹅，现在，终于能迎来春天了，感谢大家，感谢米哈游，感谢一切，感谢dot的陪伴，我的满级过度当时就是dot，谢谢你dot 两年多了,positive (stars 4 and 5),0.7966766953468323
海瑟音这张立绘还是很好看的，但是DOT队……不敢投资啊！,positive (stars 4 and 5),0.8407922387123108
我咋感觉像芽衣,"negative (stars 1, 2 and 3)",0.7930083274841309
没有王者的气息,"negative (stars 1, 2 and 3)",0.5163258910179138
看不到腿环呢，欸，怎么是破洞黑丝？,"negative (stars 1, 2 and 3)",0.885659396648407
当你试图抽海瑟音但是歪了的时候，就也算是一种“抽音未来”,"negative (stars 1, 2 and 3)",0.5789667367935181
好好好,positive (stars 4 and 5),0.9635484218597412
这么涩你让我不玩dot的怎么办,"negative (stars 1, 2 and 3)",0.9074481129646301
老婆,positive (stars 4 and 5),0.9207437634468079
她叫我们“灰色的小鱼苗”诶...,positive (stars 4 and 5),0.6969152092933655
好。。。好眼熟的脸，像是阮梅风格的李大枕头,positive (stars 4 and 5),0.860704243183136
神秘珍珠女子,positive (stars 4 and 5),0.9571276903152466
……希儿+灵砂？,positive (stars 4 and 5),0.9375448226928711
希儿➕灵砂？？,positive (stars 4 and 5),0.9375448226928711
素裳的脸，灵纱的姿势，希儿的衣服，拼好人,positive (stars 4 and 5),0.9850122928619385
"may the next feast be eternal.
愿下一场欢宴永不停歇。",positive (stars 4 and 5),0.9733003377914429
我要跟海瑟音组一辈子dot队,positive (stars 4 and 5),0.8394604921340942
虚无啊，那就算了,"negative (stars 1, 2 and 3)",0.8786954879760742
希儿:你是说在其他星球有一个特效要比我炫酷，衣服还跟我差不多的人都要出来了吗？,positive (stars 4 and 5),0.5441206097602844
看不懂，放只奇美拉,positive (stars 4 and 5),0.584330677986145
海瑟音伟大无需多言,positive (stars 4 and 5),0.9917730689048767
get新绰号：灰色的小鱼苗,positive (stars 4 and 5),0.9209626913070679
dot都是成熟的大姐姐哦,positive (stars 4 and 5),0.8609429597854614
有趣,positive (stars 4 and 5),0.9823036789894104
刻律德菈是明天吗？,positive (stars 4 and 5),0.6497557759284973
感觉脸像硬加上去的,"negative (stars 1, 2 and 3)",0.6225920915603638
我得了一种看见dot就想笑的病,"negative (stars 1, 2 and 3)",0.8951809406280518
改一下发崩三去，就说是伊甸的新皮肤,"negative (stars 1, 2 and 3)",0.7449867129325867
我的天浮梦若薇 广播剧进军了吗,positive (stars 4 and 5),0.7048171162605286
长得像阮梅素裳结合，穿的又像希儿，海瑟音这是什么缝合怪吗？,"negative (stars 1, 2 and 3)",0.8827146887779236
没有英文cv,positive (stars 4 and 5),0.5652341246604919
"愿下一场欢宴永不落幕。
May the next feast be eternal.",positive (stars 4 and 5),0.9779735207557678
May the next feast be eternal,positive (stars 4 and 5),0.9453793168067932
希儿的衣服，素裳的脑袋,positive (stars 4 and 5),0.91305011510849
这货不会就是黑衣剑士吧？🐶,"negative (stars 1, 2 and 3)",0.8024978041648865
太好啦是海瑟音，我们牢dot有救了,positive (stars 4 and 5),0.9294547438621521
刀特手来了是吧,"negative (stars 1, 2 and 3)",0.8757314682006836
鞋子太碍事了,"negative (stars 1, 2 and 3)",0.9087852835655212
海列屈拉……这名字真的好听吗,positive (stars 4 and 5),0.9049665927886963
跟原本动画中我感觉差异很大，但是也挺喜欢,positive (stars 4 and 5),0.8916094899177551
我们有救了,positive (stars 4 and 5),0.8805446624755859
这明明像我妈妈,"negative (stars 1, 2 and 3)",0.9038171172142029
"所以
海塞音应该是黄泉的岳母",positive (stars 4 and 5),0.8964982032775879
你是说小提琴家实际上长这个是吗？本来还打算抽的啊。TV里那个美女去哪儿了？？！！！只能期待一下建模吧。,positive (stars 4 and 5),0.7027048468589783
海瑟音这张立绘怎么看着和印象中不一样呢？倒是有点像某位故人！,positive (stars 4 and 5),0.9370694160461426
我的妈也太美丽了,positive (stars 4 and 5),0.9207006096839905
妈妈级角色,positive (stars 4 and 5),0.9585043787956238
很瑟,positive (stars 4 and 5),0.8979453444480896
"等下一个天亮～
把上次看海（瑟音）的照片送我好吗～",positive (stars 4 and 5),0.6792557239532471
May the next feast be eternal愿下一次的盛宴永恒不息,positive (stars 4 and 5),0.9759934544563293
好看,positive (stars 4 and 5),0.9314268231391907
有点像希儿素裳伊甸结合体,positive (stars 4 and 5),0.6853618025779724
一眼阮梅灵砂建模拿来用的,positive (stars 4 and 5),0.9712206721305847
动作像灵砂，裙子像希儿，神态像素裳，缝合怪,"negative (stars 1, 2 and 3)",0.6890016794204712
仙舟转生素裳,positive (stars 4 and 5),0.9058959484100342
"为什么海瑟音的名字会沉入大海？因为海塞（sè）音
",positive (stars 4 and 5),0.9231633543968201
第一眼看成崩3的李素裳了,"negative (stars 1, 2 and 3)",0.8427358865737915
翁法罗斯不养四星,positive (stars 4 and 5),0.9197990894317627
勿需等待,"negative (stars 1, 2 and 3)",0.8362694382667542
又多一种死法？有意思,positive (stars 4 and 5),0.9303553104400635
卡芙卡玩家终于等来了吗,positive (stars 4 and 5),0.7478964328765869
啊啊啊啊啊啊,positive (stars 4 and 5),0.5509778261184692
李素裳你怎么穿人家希儿的衣服,"negative (stars 1, 2 and 3)",0.5574732422828674
什么鬼？居然是物理,"negative (stars 1, 2 and 3)",0.9192696809768677
没人说衣服像下城区女神吗,"negative (stars 1, 2 and 3)",0.868159830570221
和我组一辈子DOT队吧，欧内该,positive (stars 4 and 5),0.701204776763916
谁家素裳？,positive (stars 4 and 5),0.5263882875442505
这是真的瑟,positive (stars 4 and 5),0.8033909797668457
希儿的衣服，李素裳的脸,positive (stars 4 and 5),0.7693678140640259
太好了是dot队，我们有救了,positive (stars 4 and 5),0.7839117050170898
又一位单通原铁绝米家三件套的日配出现了,positive (stars 4 and 5),0.7467198371887207
这脸老建模了,positive (stars 4 and 5),0.6621334552764893
灰色的小鱼苗说是,"negative (stars 1, 2 and 3)",0.6639699339866638
蛋黄老师同款耳饰,positive (stars 4 and 5),0.909259021282196
这脸为什么那么眼熟？,positive (stars 4 and 5),0.5583131909370422
那一天，素裳，希儿，伊甸，心海都喝醉了,positive (stars 4 and 5),0.5829468369483948
应该不止我一个人第一眼觉得脸有点像素裳吧,positive (stars 4 and 5),0.8089049458503723
美美美 我决定抽了 计划绝不会变,positive (stars 4 and 5),0.9162625074386597
🤔🤔🤔,positive (stars 4 and 5),0.9453793168067932
